,date,time,temp,humid,windspeed,condition
2018-07-09 22:00:00,2018-07-09,22:00:00,55,82,2,Fair
2018-07-09 22:30:00,2018-07-09,22:30:00,52,94,5,Fair
2018-07-09 23:00:00,2018-07-09,23:00:00,54,88,8,Fair
2018-07-09 23:30:00,2018-07-09,23:30:00,54,82,9,Fair
2018-07-10 00:00:00,2018-07-10,00:00:00,52,82,9,Fair
2018-07-10 00:30:00,2018-07-10,00:30:00,50,87,8,Fair
2018-07-10 01:00:00,2018-07-10,01:00:00,48,87,7,Fair
2018-07-10 01:30:00,2018-07-10,01:30:00,48,87,7,Fair
2018-07-10 02:00:00,2018-07-10,02:00:00,45,93,7,Fair
2018-07-10 02:30:00,2018-07-10,02:30:00,45,93,6,Fair
2018-07-10 03:00:00,2018-07-10,03:00:00,45,93,6,Fair
2018-07-10 03:30:00,2018-07-10,03:30:00,43,100,6,Fair
2018-07-10 04:00:00,2018-07-10,04:00:00,43,100,5,Fair
2018-07-10 04:30:00,2018-07-10,04:30:00,43,93,5,Fair
2018-07-10 05:00:00,2018-07-10,05:00:00,43,93,6,Fair
2018-07-10 05:30:00,2018-07-10,05:30:00,43,93,7,Fair
2018-07-10 06:00:00,2018-07-10,06:00:00,45,100,6,Fair
2018-07-10 06:30:00,2018-07-10,06:30:00,48,93,6,Fair
2018-07-10 07:00:00,2018-07-10,07:00:00,50,94,6,Fair
2018-07-10 07:30:00,2018-07-10,07:30:00,54,88,7,Fair
2018-07-10 08:00:00,2018-07-10,08:00:00,55,82,5,Fair
2018-07-10 08:30:00,2018-07-10,08:30:00,57,77,6,Fair
2018-07-10 09:00:00,2018-07-10,09:00:00,59,72,7,Fair
2018-07-10 09:30:00,2018-07-10,09:30:00,61,68,8,Fair
2018-07-10 10:00:00,2018-07-10,10:00:00,63,68,8,Fair
2018-07-10 10:30:00,2018-07-10,10:30:00,63,68,6,Fair
2018-07-10 11:00:00,2018-07-10,11:00:00,64,64,7,Fair
2018-07-10 11:30:00,2018-07-10,11:30:00,66,64,9,Fair
2018-07-10 12:00:00,2018-07-10,12:00:00,66,60,9,Fair
2018-07-10 12:30:00,2018-07-10,12:30:00,66,64,10,Fair
2018-07-10 13:00:00,2018-07-10,13:00:00,66,64,9,Fair
2018-07-10 13:30:00,2018-07-10,13:30:00,68,64,12,Partly Cloudy
2018-07-10 14:00:00,2018-07-10,14:00:00,68,64,10,Fair
2018-07-10 14:30:00,2018-07-10,14:30:00,66,68,12,Fair
2018-07-10 15:00:00,2018-07-10,15:00:00,68,60,10,Fair
2018-07-10 15:30:00,2018-07-10,15:30:00,68,64,9,Fair
2018-07-10 16:00:00,2018-07-10,16:00:00,70,56,9,Fair
2018-07-10 16:30:00,2018-07-10,16:30:00,68,60,10,Fair
2018-07-10 17:00:00,2018-07-10,17:00:00,68,64,10,Fair
2018-07-10 17:30:00,2018-07-10,17:30:00,68,64,10,Fair
2018-07-10 18:00:00,2018-07-10,18:00:00,68,64,10,Fair
2018-07-10 18:30:00,2018-07-10,18:30:00,66,68,9,Fair
2018-07-10 19:00:00,2018-07-10,19:00:00,66,64,9,Fair
2018-07-10 19:30:00,2018-07-10,19:30:00,66,64,10,Fair
2018-07-10 20:00:00,2018-07-10,20:00:00,64,68,9,Fair
2018-07-10 20:30:00,2018-07-10,20:30:00,64,68,8,Fair
2018-07-10 21:00:00,2018-07-10,21:00:00,63,72,9,Fair
2018-07-10 21:30:00,2018-07-10,21:30:00,61,72,8,Partly Cloudy
2018-07-10 22:00:00,2018-07-10,22:00:00,59,82,7,Partly Cloudy
2018-07-10 22:30:00,2018-07-10,22:30:00,57,88,7,Partly Cloudy
2018-07-10 23:00:00,2018-07-10,23:00:00,57,82,6,Partly Cloudy
2018-07-10 23:30:00,2018-07-10,23:30:00,57,88,7,Mostly Cloudy
2018-07-11 00:00:00,2018-07-11,00:00:00,55,88,5,Mostly Cloudy
2018-07-11 00:30:00,2018-07-11,00:30:00,55,88,6,Mostly Cloudy
2018-07-11 01:00:00,2018-07-11,01:00:00,54,100,5,Mostly Cloudy
2018-07-11 01:30:00,2018-07-11,01:30:00,54,94,3,Mostly Cloudy
2018-07-11 02:00:00,2018-07-11,02:00:00,54,94,3,Mostly Cloudy
2018-07-11 02:30:00,2018-07-11,02:30:00,54,94,5,Mostly Cloudy
2018-07-11 03:00:00,2018-07-11,03:00:00,52,100,3,Mostly Cloudy
2018-07-11 03:30:00,2018-07-11,03:30:00,52,100,3,Mostly Cloudy
2018-07-11 04:00:00,2018-07-11,04:00:00,54,94,3,Mostly Cloudy
2018-07-11 04:30:00,2018-07-11,04:30:00,50,100,3,Mostly Cloudy
2018-07-11 05:00:00,2018-07-11,05:00:00,54,100,2,Shallow Fog
2018-07-11 05:30:00,2018-07-11,05:30:00,50,100,3,Shallow Fog
2018-07-11 06:00:00,2018-07-11,06:00:00,52,94,3,Shallow Fog
2018-07-11 06:30:00,2018-07-11,06:30:00,54,100,6,Fair
2018-07-11 07:00:00,2018-07-11,07:00:00,55,100,6,Fair
2018-07-11 07:30:00,2018-07-11,07:30:00,57,100,6,Mostly Cloudy
2018-07-11 08:00:00,2018-07-11,08:00:00,59,88,7,Mostly Cloudy
2018-07-11 08:30:00,2018-07-11,08:30:00,61,82,6,Mostly Cloudy
2018-07-11 09:00:00,2018-07-11,09:00:00,63,77,7,Mostly Cloudy
2018-07-11 09:30:00,2018-07-11,09:30:00,63,77,8,Mostly Cloudy
2018-07-11 10:00:00,2018-07-11,10:00:00,63,77,7,Mostly Cloudy
2018-07-11 10:30:00,2018-07-11,10:30:00,63,77,6,Light Rain
2018-07-11 11:00:00,2018-07-11,11:00:00,63,77,6,Mostly Cloudy
2018-07-11 11:30:00,2018-07-11,11:30:00,63,77,5,Mostly Cloudy
2018-07-11 12:00:00,2018-07-11,12:00:00,63,77,7,Light Rain
2018-07-11 12:30:00,2018-07-11,12:30:00,64,77,5,Light Rain
2018-07-11 13:00:00,2018-07-11,13:00:00,64,73,3,Mostly Cloudy
2018-07-11 13:30:00,2018-07-11,13:30:00,64,73,3,Mostly Cloudy
2018-07-11 14:00:00,2018-07-11,14:00:00,66,68,2,Mostly Cloudy
2018-07-11 14:30:00,2018-07-11,14:30:00,64,73,9,Mostly Cloudy
2018-07-11 15:00:00,2018-07-11,15:00:00,63,77,7,Mostly Cloudy
2018-07-11 15:30:00,2018-07-11,15:30:00,64,77,5,Mostly Cloudy
2018-07-11 16:00:00,2018-07-11,16:00:00,64,77,7,Mostly Cloudy
2018-07-11 16:30:00,2018-07-11,16:30:00,63,82,7,Mostly Cloudy
2018-07-11 17:00:00,2018-07-11,17:00:00,63,82,7,Mostly Cloudy
2018-07-11 17:30:00,2018-07-11,17:30:00,63,77,7,Mostly Cloudy
2018-07-11 18:00:00,2018-07-11,18:00:00,63,77,7,Light Drizzle
2018-07-11 18:30:00,2018-07-11,18:30:00,61,88,8,Mostly Cloudy
2018-07-11 19:00:00,2018-07-11,19:00:00,63,82,8,Mostly Cloudy
2018-07-11 19:30:00,2018-07-11,19:30:00,63,82,7,Mostly Cloudy
2018-07-11 20:00:00,2018-07-11,20:00:00,63,77,9,Mostly Cloudy
2018-07-11 20:30:00,2018-07-11,20:30:00,63,77,8,Mostly Cloudy
2018-07-11 21:00:00,2018-07-11,21:00:00,61,82,6,Mostly Cloudy
2018-07-11 21:30:00,2018-07-11,21:30:00,61,82,8,Mostly Cloudy
2018-07-11 22:00:00,2018-07-11,22:00:00,61,82,10,Mostly Cloudy
2018-07-11 22:30:00,2018-07-11,22:30:00,61,82,9,Mostly Cloudy
2018-07-11 23:00:00,2018-07-11,23:00:00,59,88,8,Light Rain
2018-07-11 23:30:00,2018-07-11,23:30:00,59,82,8,Mostly Cloudy
2018-07-12 00:00:00,2018-07-12,00:00:00,59,82,9,Mostly Cloudy
